Unnamed: 0,date_forecast,series,value,target,target_period
147.0,2020-09-29,forecast,-0.0251741800457239,gdp_world,2020-12-01
148.0,2020-10-06,ipi_jp,-4.784523934464181e-05,gdp_world,2020-12-01
149.0,2020-10-06,manuf_orders_de,0.0001294310627185,gdp_world,2020-12-01
150.0,2020-10-06,manuf_shipments_us,2.998019988882912e-06,gdp_world,2020-12-01
151.0,2020-10-06,rti_val_fr,0.0003467287272069,gdp_world,2020-12-01
152.0,2020-10-06,manuf_orders_nl,-5.451179237139187e-05,gdp_world,2020-12-01
153.0,2020-10-06,export_orders_de,0.0002235453764872,gdp_world,2020-12-01
154.0,2020-10-06,manuf_ba_conf_de,8.03880849960271e-06,gdp_world,2020-12-01
155.0,2020-10-06,impact_revisions,-0.0006816986762589,gdp_world,2020-12-01
156.0,2020-10-06,forecast,-0.0252474937587976,gdp_world,2020-12-01
157.0,2020-10-13,pmi_manuf_us,-5.303703271362226e-05,gdp_world,2020-12-01
158.0,2020-10-13,x_ca,2.286017396559141e-05,gdp_world,2020-12-01
159.0,2020-10-13,bci_de,-5.1878698654001934e-05,gdp_world,2020-12-01
160.0,2020-10-13,cci_kr,-0.000226875521041,gdp_world,2020-12-01
161.0,2020-10-13,rti_val_it,0.0004011953949517,gdp_world,2020-12-01
162.0,2020-10-13,impact_revisions,-3.5883910486582296e-05,gdp_world,2020-12-01
163.0,2020-10-13,forecast,-0.0251911133527755,gdp_world,2020-12-01
164.0,2020-10-20,x_de,-5.1936134696006775e-05,gdp_world,2020-12-01
165.0,2020-10-20,impact_revisions,7.282942533493042e-06,gdp_world,2020-12-01
166.0,2020-10-20,forecast,-0.025235766544938,gdp_world,2020-12-01
167.0,2020-10-27,rti_vol_br,9.870397129443924e-05,gdp_world,2020-12-01
168.0,2020-10-27,rti_vol_ca,-0.0002910005776693,gdp_world,2020-12-01
169.0,2020-10-27,x_servs_ez,-0.0001153720182502,gdp_world,2020-12-01
170.0,2020-10-27,impact_revisions,2.206365595816328e-05,gdp_world,2020-12-01
171.0,2020-10-27,forecast,-0.0255213715136051,gdp_world,2020-12-01
172.0,2020-11-03,ipi_jp,-0.0005396329976797,gdp_world,2020-12-01
173.0,2020-11-03,manuf_orders_de,-0.0003941716362179,gdp_world,2020-12-01
174.0,2020-11-03,x_uv_world,3.086661846740388e-05,gdp_world,2020-12-01
175.0,2020-11-03,rti_val_fr,-0.0002813952068175,gdp_world,2020-12-01
176.0,2020-11-03,manuf_orders_nl,-5.251870923443478e-06,gdp_world,2020-12-01
177.0,2020-11-03,export_orders_de,-0.0004016442343995,gdp_world,2020-12-01
178.0,2020-11-03,manuf_ba_conf_de,-0.0001452377983149,gdp_world,2020-12-01
179.0,2020-11-03,impact_revisions,0.0001884041159084,gdp_world,2020-12-01
180.0,2020-11-03,forecast,-0.0270694345235824,gdp_world,2020-12-01
181.0,2020-11-10,pmi_manuf_us,0.0002077190107011,gdp_world,2020-12-01
182.0,2020-11-10,x_ca,0.0001128423117133,gdp_world,2020-12-01
183.0,2020-11-10,manuf_shipments_us,-2.460021659508114e-06,gdp_world,2020-12-01
184.0,2020-11-10,bci_de,-4.7251052390279335e-05,gdp_world,2020-12-01
185.0,2020-11-10,cci_kr,0.0004466094776726,gdp_world,2020-12-01
186.0,2020-11-10,rti_vol_uk,1.938757979080524e-05,gdp_world,2020-12-01
187.0,2020-11-10,rti_val_it,-2.2188649907654245e-05,gdp_world,2020-12-01
188.0,2020-11-10,impact_revisions,0.0003498653986069,gdp_world,2020-12-01
189.0,2020-11-10,forecast,-0.0260049104690551,gdp_world,2020-12-01
190.0,2020-11-17,x_de,0.000376371666789,gdp_world,2020-12-01
191.0,2020-11-17,impact_revisions,5.040131509304047e-05,gdp_world,2020-12-01
192.0,2020-11-17,forecast,-0.025578137487173,gdp_world,2020-12-01
193.0,2020-11-24,rti_vol_br,2.5078510944301096e-05,gdp_world,2020-12-01
194.0,2020-11-24,rti_vol_ca,-0.0018257667735679,gdp_world,2020-12-01
195.0,2020-11-24,rti_vol_uk,5.577713356145555e-05,gdp_world,2020-12-01
196.0,2020-11-24,x_servs_ez,-0.0003150792616911,gdp_world,2020-12-01
197.0,2020-11-24,impact_revisions,0.0002274809773917,gdp_world,2020-12-01
198.0,2020-11-24,forecast,-0.0274106469005346,gdp_world,2020-12-01
199.0,2020-12-01,ipi_jp,-4.811550255399264e-05,gdp_world,2020-12-01
200.0,2020-12-01,manuf_orders_de,-0.0001802050304867,gdp_world,2020-12-01
