date_forecast,series,value,target,target_period
2020-09-08,forecast,0.11565419286489487,x_world,2020-09-01
2020-09-15,ipi_de,0.0012116032672724298,x_world,2020-09-01
2020-09-15,ipi_it,0.0022231499799895142,x_world,2020-09-01
2020-09-15,container_hk,-0.0006790846023578259,x_world,2020-09-01
2020-09-15,x_ru,0.001009720532421106,x_world,2020-09-01
2020-09-15,impact_revisions,-3.270658972715519e-06,x_world,2020-09-01
2020-09-15,forecast,0.11941631138324738,x_world,2020-09-01
2020-09-22,x_in,-0.005440413951873779,x_world,2020-09-01
2020-09-22,impact_revisions,0.000703081488609314,x_world,2020-09-01
2020-09-22,forecast,0.11467897891998291,x_world,2020-09-01
2020-09-29,x_vol_world2,-0.0004257446135489055,x_world,2020-09-01
2020-09-29,x_vol_afr,0.004841917939438483,x_world,2020-09-01
2020-09-29,p_manuf,0.001962812022834452,x_world,2020-09-01
2020-09-29,impact_revisions,-0.0008085885677563176,x_world,2020-09-01
2020-09-29,forecast,0.12024937570095062,x_world,2020-09-01
2020-10-06,constr_ca,0.0001983162088089067,x_world,2020-09-01
2020-10-06,manuf_ba_conf_de,0.0002490752248756377,x_world,2020-09-01
2020-10-06,export_orders_fr,0.0019052358532845863,x_world,2020-09-01
2020-10-06,manuf_ba_conf_pl,2.4601592078319844e-05,x_world,2020-09-01
2020-10-06,serv_emp_fut_nl,0.00010667920529674602,x_world,2020-09-01
2020-10-06,manuf_ba_conf_it,0.0006504274979514687,x_world,2020-09-01
2020-10-06,ipi_jp,0.0011294217673097442,x_world,2020-09-01
2020-10-06,manuf_emp_fut_it,0.00024462464801744367,x_world,2020-09-01
2020-10-06,impact_revisions,-1.4959922212417055e-06,x_world,2020-09-01
2020-10-06,forecast,0.12475626170635223,x_world,2020-09-01
2020-10-13,bci_nl,0.00013332843228157772,x_world,2020-09-01
2020-10-13,ipi_de,-0.00030016489729152944,x_world,2020-09-01
2020-10-13,ipi_it,0.002078875481800393,x_world,2020-09-01
2020-10-13,x_servs_us,-0.00016131168213382574,x_world,2020-09-01
2020-10-13,bci_br,0.0008960479154133162,x_world,2020-09-01
2020-10-13,x_us,0.0023671224192832606,x_world,2020-09-01
2020-10-13,impact_revisions,0.0007620457291224548,x_world,2020-09-01
2020-10-13,forecast,0.13053220510482788,x_world,2020-09-01
2020-10-20,container_hk,0.0009968435259502552,x_world,2020-09-01
2020-10-20,x_ru,-0.0048967809899161776,x_world,2020-09-01
2020-10-20,impact_revisions,0.0019065197240977578,x_world,2020-09-01
2020-10-20,forecast,0.12853878736495972,x_world,2020-09-01
2020-10-27,p_manuf,0.0027211314683516876,x_world,2020-09-01
2020-10-27,x_in,0.006655576195589728,x_world,2020-09-01
2020-10-27,impact_revisions,-0.000214251866745982,x_world,2020-09-01
2020-10-27,forecast,0.13770124316215515,x_world,2020-09-01
2020-11-03,constr_ca,0.0008274736090536372,x_world,2020-09-01
2020-11-03,manuf_ba_conf_de,0.0,x_world,2020-09-01
2020-11-03,export_orders_fr,0.0,x_world,2020-09-01
2020-11-03,manuf_ba_conf_pl,0.0,x_world,2020-09-01
2020-11-03,x_vol_afr,0.004316516141564095,x_world,2020-09-01
2020-11-03,serv_emp_fut_nl,0.0,x_world,2020-09-01
2020-11-03,manuf_ba_conf_it,0.00014429543052271705,x_world,2020-09-01
2020-11-03,ipi_jp,0.0012077362711310528,x_world,2020-09-01
2020-11-03,manuf_emp_fut_it,2.2401004011574453e-05,x_world,2020-09-01
2020-11-03,impact_revisions,-0.00023174175788830134,x_world,2020-09-01
2020-11-03,forecast,0.14398792386054993,x_world,2020-09-01
2020-11-10,bci_nl,0.0,x_world,2020-09-01
2020-11-10,ipi_de,0.0005091238449975485,x_world,2020-09-01
2020-11-10,x_servs_us,0.00022040096885675306,x_world,2020-09-01
2020-11-10,bci_br,0.0,x_world,2020-09-01
2020-11-10,x_us,0.0018483259588998836,x_world,2020-09-01
2020-11-10,impact_revisions,0.0001541281205258442,x_world,2020-09-01
2020-11-10,forecast,0.14671990275382996,x_world,2020-09-01
2020-11-17,ipi_it,-0.00046487486142018187,x_world,2020-09-01
2020-11-17,container_hk,0.0,x_world,2020-09-01
2020-11-17,x_ru,0.011184931148216247,x_world,2020-09-01
2020-11-17,impact_revisions,-0.0021118491802057946,x_world,2020-09-01
2020-11-17,forecast,0.15532810986042023,x_world,2020-09-01
2020-11-24,x_in,0.0,x_world,2020-09-01
2020-11-24,impact_revisions,0.0,x_world,2020-09-01
2020-11-24,forecast,0.15532810986042023,x_world,2020-09-01
2020-12-01,manuf_ba_conf_de,0.0,x_world,2020-09-01
2020-12-01,export_orders_fr,0.0,x_world,2020-09-01
2020-12-01,manuf_ba_conf_pl,0.0,x_world,2020-09-01
2020-12-01,fc_gdp_uk,0.0,x_world,2020-09-01
2020-12-01,x_vol_afr,-0.0014796406030654907,x_world,2020-09-01
2020-12-01,fc_x_us,0.0,x_world,2020-09-01
2020-12-01,serv_emp_fut_nl,0.0,x_world,2020-09-01
2020-12-01,manuf_ba_conf_it,0.0,x_world,2020-09-01
2020-12-01,fc_gdp_oecd,0.0,x_world,2020-09-01
2020-12-01,ipi_jp,0.0,x_world,2020-09-01
2020-12-01,fc_x_de,0.0,x_world,2020-09-01
2020-12-01,manuf_emp_fut_it,0.0,x_world,2020-09-01
2020-12-01,impact_revisions,-0.0006263107061386108,x_world,2020-09-01
2020-12-01,forecast,0.15322215855121613,x_world,2020-09-01
2020-09-01,constr_ca,-0.0006571125752305169,x_world,2020-12-01
2020-09-01,manuf_ba_conf_de,0.0004457306193102456,x_world,2020-12-01
2020-09-01,export_orders_fr,0.00044700945583819066,x_world,2020-12-01
2020-09-01,manuf_ba_conf_pl,0.00013517152528855276,x_world,2020-12-01
2020-09-01,fc_gdp_uk,0.00045251368791168506,x_world,2020-12-01
2020-09-01,x_vol_afr,0.00032722510105400577,x_world,2020-12-01
2020-09-01,fc_x_us,0.0004441376825824544,x_world,2020-12-01
2020-09-01,serv_emp_fut_nl,6.228158248377922e-05,x_world,2020-12-01
2020-09-01,manuf_ba_conf_it,2.5303762528082013e-05,x_world,2020-12-01
2020-09-01,fc_gdp_oecd,0.0002512465062840784,x_world,2020-12-01
2020-09-01,p_manuf,0.000734800024659131,x_world,2020-12-01
2020-09-01,ipi_jp,0.0004150572390800318,x_world,2020-12-01
2020-09-01,fc_x_de,0.0004052191721062792,x_world,2020-12-01
2020-09-01,manuf_emp_fut_it,-5.371861274987826e-05,x_world,2020-12-01
2020-09-01,impact_revisions,0.00011285171465900918,x_world,2020-12-01
2020-09-01,forecast,0.05031181126832962,x_world,2020-12-01
2020-09-08,bci_nl,2.8376625403335795e-05,x_world,2020-12-01
2020-09-08,x_servs_us,3.170081882917587e-05,x_world,2020-12-01
2020-09-08,bci_br,0.0006562173727668434,x_world,2020-12-01
2020-09-08,x_us,0.002278527994605828,x_world,2020-12-01
2020-09-08,impact_revisions,9.260838079288836e-05,x_world,2020-12-01
2020-09-08,forecast,0.05339924246072769,x_world,2020-12-01
2020-09-15,ipi_de,0.00040681011651137,x_world,2020-12-01
2020-09-15,ipi_it,0.0011333370492775607,x_world,2020-12-01
2020-09-15,container_hk,-7.285287341786054e-05,x_world,2020-12-01
2020-09-15,x_ru,0.0002663142819337058,x_world,2020-12-01
2020-09-15,impact_revisions,0.00016551461752872012,x_world,2020-12-01
2020-09-15,forecast,0.05529836565256119,x_world,2020-12-01
2020-09-22,x_in,-0.004014190286397934,x_world,2020-12-01
2020-09-22,impact_revisions,-0.00027557089924812317,x_world,2020-12-01
2020-09-22,forecast,0.05100860446691513,x_world,2020-12-01
2020-09-29,x_vol_world2,0.001019522890903202,x_world,2020-12-01
2020-09-29,x_vol_afr,-0.0004065509470587782,x_world,2020-12-01
2020-09-29,p_manuf,0.000635395697763802,x_world,2020-12-01
2020-09-29,impact_revisions,-0.00020881420795153323,x_world,2020-12-01
2020-09-29,forecast,0.05204815790057182,x_world,2020-12-01
2020-10-06,constr_ca,-8.766971908677373e-07,x_world,2020-12-01
2020-10-06,manuf_ba_conf_de,0.0003277541774624896,x_world,2020-12-01
2020-10-06,export_orders_fr,0.0010079667400382185,x_world,2020-12-01
2020-10-06,manuf_ba_conf_pl,6.553591298712145e-05,x_world,2020-12-01
2020-10-06,serv_emp_fut_nl,0.0004260860266407527,x_world,2020-12-01
2020-10-06,manuf_ba_conf_it,0.0002587935494914678,x_world,2020-12-01
2020-10-06,ipi_jp,0.00034684006183899747,x_world,2020-12-01
2020-10-06,manuf_emp_fut_it,0.00012812463116238965,x_world,2020-12-01
2020-10-06,impact_revisions,-6.772952127746286e-05,x_world,2020-12-01
2020-10-06,forecast,0.05454065278172493,x_world,2020-12-01
2020-10-13,bci_nl,7.359275657490269e-05,x_world,2020-12-01
2020-10-13,ipi_de,-0.0003195058060992647,x_world,2020-12-01
2020-10-13,ipi_it,0.0019262418521828854,x_world,2020-12-01
2020-10-13,x_servs_us,-0.0001150988774512407,x_world,2020-12-01
2020-10-13,bci_br,0.0008794265451272383,x_world,2020-12-01
2020-10-13,x_us,0.0013936700497395274,x_world,2020-12-01
2020-10-13,impact_revisions,0.0003033320244663567,x_world,2020-12-01
2020-10-13,forecast,0.058682311326265335,x_world,2020-12-01
2020-10-20,container_hk,0.00027234848979206157,x_world,2020-12-01
2020-10-20,x_ru,-0.0030222585358866652,x_world,2020-12-01
2020-10-20,impact_revisions,0.0009125856950222923,x_world,2020-12-01
2020-10-20,forecast,0.056844986975193024,x_world,2020-12-01
2020-10-27,p_manuf,0.0021302359379751536,x_world,2020-12-01
2020-10-27,x_in,0.012118580418073727,x_world,2020-12-01
2020-10-27,impact_revisions,-0.00029413966833144185,x_world,2020-12-01
2020-10-27,forecast,0.07079966366291046,x_world,2020-12-01
2020-11-03,constr_ca,0.00031055677505016107,x_world,2020-12-01
2020-11-03,manuf_ba_conf_de,0.0005987670489693981,x_world,2020-12-01
2020-11-03,export_orders_fr,0.00021497334087948884,x_world,2020-12-01
2020-11-03,manuf_ba_conf_pl,7.735613808154856e-05,x_world,2020-12-01
2020-11-03,x_vol_afr,0.0004980066753700618,x_world,2020-12-01
2020-11-03,serv_emp_fut_nl,0.001274867889519214,x_world,2020-12-01
2020-11-03,manuf_ba_conf_it,7.489057412343661e-05,x_world,2020-12-01
2020-11-03,ipi_jp,0.0008392600941404022,x_world,2020-12-01
2020-11-03,manuf_emp_fut_it,6.182531979555638e-07,x_world,2020-12-01
2020-11-03,impact_revisions,-0.0003310857607557699,x_world,2020-12-01
2020-11-03,forecast,0.07435787469148636,x_world,2020-12-01
2020-11-10,bci_nl,2.999179930110137e-05,x_world,2020-12-01
2020-11-10,ipi_de,0.0005239199436507649,x_world,2020-12-01
2020-11-10,x_servs_us,0.0002774782466814761,x_world,2020-12-01
2020-11-10,bci_br,0.0009668493429335643,x_world,2020-12-01
2020-11-10,x_us,0.0018717449864897354,x_world,2020-12-01
